no,default_12month
8000320,0.1358
8000392,0.0913
8000393,0.1088
8000394,0.0656
8000395,0.0589
8000396,0.0576
8000397,0.1395
8000398,0.0538
8000399,0.1008
8000400,0.103
8000401,0.0578
8000402,0.1016
8000403,0.1134
8000404,0.0746
8000405,0.0667
8000406,0.0526
8000407,0.0888
8000408,0.0942
8000409,0.1438
8000410,0.0326
8000411,0.1219
8000412,0.1012
8000413,0.112
8000414,0.1118
8000415,0.0629
8000416,0.0905
8000417,0.1313
8000418,0.0894
8000419,0.1061
8000420,0.0829
8000421,0.0974
8000422,0.0839
8000423,0.1056
8000424,0.0983
8000425,0.1018
8000426,0.1091
8000427,0.0979
8000428,0.0479
8000429,0.039
8000430,0.0701
8000431,0.0772
8000432,0.0985
8000433,0.0687
8000434,0.1121
8000435,0.0489
8000436,0.1308
8000437,0.0764
8000438,0.0807
8000439,0.093
8000440,0.1431
8000441,0.0566
8000442,0.0952
8000443,0.0448
8000444,0.109
8000445,0.1048
8000446,0.098
8000447,0.0977
8000448,0.0793
8000449,0.0793
8000450,0.1263
8000451,0.0817
8000452,0.0413
8000453,0.1284
8000454,0.0987
8000455,0.1328
8000456,0.1572
8000457,0.0905
8000458,0.1255
8000459,0.1086
8000460,0.0356
8000461,0.0557
8000462,0.0452
8000463,0.0507
8000464,0.0836
8000465,0.0857
8000466,0.0505
8000467,0.0532
8000468,0.126
8000469,0.1156
8000470,0.0807
8000471,0.0671
8000472,0.1457
8000473,0.1352
8000474,0.0504
8000475,0.1355
8000476,0.1104
8000477,0.082
8000478,0.0374
8000479,0.0737
8000480,0.0867
8000481,0.1062
8000482,0.1038
8000483,0.1345
8000484,0.0479
8000485,0.0914
8000486,0.0979
8000487,0.0888
8000488,0.1046
8000489,0.1659
8001126,0.0857
8001127,0.1266
8001128,0.1093
8001129,0.0444
8001130,0.0627
8001131,0.1649
8001132,0.1035
8001133,0.1727
8001134,0.0395
8001135,0.1543
8001136,0.0836
8001137,0.109
8001138,0.1003
8001139,0.0676
8001140,0.094
8001141,0.08
8001142,0.0647
8001143,0.0834
8001144,0.1071
8001145,0.0696
8001146,0.0729
8001147,0.0982
8001148,0.0646
8001149,0.1032
8001150,0.0507
8001151,0.0708
8001152,0.0889
8001153,0.0973
8001154,0.0691
8001155,0.1347
8001156,0.0632
8001157,0.0905
8001158,0.0758
8001159,0.13
8001160,0.0801
8001161,0.0391
8001162,0.1582
8001163,0.1027
8001164,0.0684
8001165,0.0893
8001166,0.0517
8001167,0.1072
8001168,0.0681
8001169,0.0736
8001170,0.1221
8001171,0.115
8001172,0.0903
8001173,0.1057
8001174,0.0463
8001175,0.1518
8001176,0.0564
8001177,0.1391
8001178,0.1029
8001179,0.0704
8001180,0.1516
8001181,0.0891
8001182,0.0472
8001183,0.1452
8001184,0.08
8001185,0.0917
8001186,0.0776
8001187,0.1535
8001188,0.0714
8001189,0.1418
8001190,0.0972
8001191,0.0821
8001192,0.0321
8001193,0.0991
8001194,0.1301
8001195,0.1057
8001196,0.1485
8001197,0.1139
8001198,0.0697
8001199,0.051
8001200,0.0682
8001201,0.0636
8001202,0.0927
8001203,0.1084
8001204,0.0599
8001205,0.063
8001206,0.095
8001207,0.1285
8001208,0.0821
8001209,0.135
8001210,0.0591
8003103,0.0638
8003104,0.1391
8003105,0.204
8003106,0.1728
8003107,0.1026
8003108,0.1108
8003109,0.1237
8003110,0.0858
8003111,0.1966
8003112,0.1571
8003113,0.1516
8003114,0.167
8003115,0.124
8003116,0.1677
8003117,0.1285
8003118,0.1811
8003119,0.122
8003120,0.0851
8003121,0.1826
8003122,0.0948
8003123,0.1112
8003124,0.1415
8003125,0.2419
8003126,0.0419
8003127,0.0793
8003128,0.1339
8003129,0.1811
8003130,0.1517
8003131,0.1689
8003132,0.0488
8003133,0.1479
8003134,0.0928
8003135,0.1203
8003136,0.1557
8003137,0.1248
8003138,0.1811
8003139,0.0487
8003140,0.0955
8003141,0.1583
8003142,0.1788
8003143,0.1119
8003144,0.1372
8003145,0.0671
8003146,0.0631
8003147,0.1892
8003148,0.1484
8003149,0.0899
8003150,0.1187
8003151,0.1314
8003152,0.1263
8003153,0.1439
8003154,0.0487
8003155,0.1501
8003156,0.116
8003157,0.1479
8003158,0.1321
8003159,0.1691
8003160,0.0533
8003161,0.1333
8003162,0.1083
8003163,0.1806
8003164,0.1531
8003165,0.159
8003166,0.0408
8003167,0.0751
8003168,0.1614
8003169,0.1321
8003170,0.149
8003171,0.0915
8003172,0.2955
8003173,0.0643
8003174,0.1505
8003175,0.0743
8003176,0.1311
8003177,0.1435
8003178,0.181
8003179,0.0644
8003180,0.1397
8003181,0.1392
8003182,0.0464
8003183,0.0681
8003184,0.1204
8003185,0.1373
8003186,0.1368
8003187,0.133
8003188,0.0987
8003189,0.1302
8003190,0.0619
8003191,0.1316
8003192,0.0506
8003193,0.0753
8003194,0.2959
8003195,0.0478
8003196,0.1215
8003197,0.1511
8003198,0.1488
8003199,0.0845
8003200,0.1068
8003201,0.0429
8003202,0.0649
8003203,0.0979
8003204,0.1377
8003205,0.1318
8003206,0.0856
8003207,0.0497
8003208,0.1313
8003209,0.1195
8003210,0.1834
8003211,0.1681
8003212,0.1257
8003213,0.0833
8003214,0.114
8003215,0.1032
8003216,0.0826
8003217,0.0951
8003218,0.1853
8003219,0.1677
8003220,0.0539
8003221,0.0872
8003222,0.1244
8003223,0.1717
8003224,0.1468
8003225,0.1794
8003226,0.1945
8003227,0.1005
8003228,0.116
8003229,0.1125
8003230,0.1294
8003231,0.1279
8003232,0.0321
8003233,0.1842
8003234,0.2712
8003235,0.1249
8003236,0.0597
8003237,0.0541
8003238,0.1165
8003239,0.1318
8003240,0.1152
8003241,0.0941
8003242,0.1184
8003243,0.0616
8003244,0.1472
8003245,0.08
8003246,0.1646
8003247,0.0594
8003248,0.1296
8003249,0.1475
8003250,0.0798
8003251,0.1348
8003252,0.0377
8003253,0.104
8003254,0.0751
8003255,0.0908
8003256,0.1268
8003257,0.0797
8003258,0.1593
8003259,0.0408
8003260,0.1057
8003261,0.1483
8003262,0.1319
8003263,0.0933
8003264,0.0851
8003265,0.0657
8003266,0.1526
8003267,0.1336
8003268,0.1159
8003269,0.1517
8003270,0.1124
8003271,0.0756
8003272,0.1047
8003273,0.1184
8003274,0.0728
8003275,0.0573
8003276,0.1894
8003277,0.102
8003278,0.0419
8003279,0.1352
8003280,0.101
8003281,0.0583
8003282,0.106
8003283,0.1143
8003284,0.1441
8003285,0.1373
8003286,0.1157
8003287,0.219
8003288,0.1222
8003289,0.213
8003290,0.0997
8003291,0.0814
8003292,0.1068
8003293,0.1191
8003294,0.1349
8003295,0.1545
8003296,0.0873
8003297,0.0833
8003298,0.1477
8003299,0.1143
8003300,0.105
8003301,0.0584
8003302,0.0899
8003303,0.0382
8003304,0.1605
8003305,0.1168
8003306,0.1653
8003307,0.1418
8003308,0.0896
8003309,0.1372
8003310,0.1538
8003311,0.1923
8003312,0.0838
8003313,0.1768
8003314,0.1604
8003315,0.0955
8003316,0.1257
8003317,0.0364
8003318,0.1673
8003319,0.154
8003320,0.1127
8003321,0.137
8003322,0.0944
8003323,0.158
8003324,0.1319
8003325,0.0629
8003326,0.1663
8003327,0.0567
8003328,0.0404
8003329,0.0543
8003330,0.1098
8003331,0.1218
8003332,0.0604
8003333,0.1559
8003334,0.042
8003335,0.1036
8003336,0.2534
8003337,0.1612
8003338,0.1088
8003339,0.108
8003340,0.1621
8003341,0.1654
8003342,0.0985
8003343,0.062
8003344,0.0882
8003345,0.1914
8003346,0.092
8003347,0.0663
8003348,0.0903
8003349,0.1474
8003350,0.0854
8003351,0.0647
8003352,0.1595
8003353,0.1433
8003354,0.1212
8003355,0.0975
8003356,0.0905
8003357,0.1434
8003358,0.0723
8003359,0.105
8003360,0.1229
8003361,0.1369
8003362,0.1267
8003363,0.0519
8003364,0.1383
8003365,0.1119
8003366,0.0391
8003367,0.1183
8003368,0.1001
8003369,0.048
8003370,0.1039
8003371,0.1769
8003372,0.0643
8003373,0.1087
8003374,0.0987
8003375,0.1423
8003376,0.0847
8003377,0.0453
8003378,0.1128
8003379,0.1839
8003380,0.0777
8003381,0.1521
8003382,0.1032
8003383,0.0824
8003384,0.2329
8003385,0.2464
8003386,0.0834
8003387,0.1127
8003388,0.1308
8003389,0.063
8003390,0.0612
8003623,0.1599
8003624,0.0409
8003625,0.0629
8003626,0.0973
8003627,0.086
8003628,0.0517
8003629,0.1113
8003630,0.1477
8003631,0.1137
8003632,0.0691
8003633,0.0845
8003634,0.1447
8003635,0.1254
8003636,0.1286
8003637,0.0701
8003638,0.1487
8003639,0.1279
8003640,0.1637
8003641,0.1238
8003642,0.1735
8003643,0.1426
8003644,0.0875
8003645,0.2169
8003646,0.1209
8003647,0.0932
8003648,0.1907
8003649,0.1109
8003650,0.1265
8003651,0.0974
8003652,0.1467
8003653,0.1286
8003654,0.1033
8003655,0.1645
8003656,0.0745
8003657,0.1053
8003658,0.0541
8003659,0.088
8003660,0.1117
8003661,0.1012
8003662,0.0972
8003663,0.0633
8003664,0.163
8003665,0.0807
8003666,0.05
8003667,0.0841
8003668,0.1368
8003669,0.0568
8003670,0.112
8003671,0.0796
8003672,0.0458
8003673,0.0783
8003674,0.0865
8003675,0.1119
8003676,0.1369
8003677,0.1145
8003678,0.0897
8003679,0.07
8003680,0.0539
8003681,0.0668
8003682,0.0718
8003683,0.1544
8003684,0.0453
8003685,0.0597
8003686,0.1266
8003687,0.055
8003688,0.1451
8003689,0.0968
8003690,0.0995
8003691,0.1268
8003692,0.1493
8003693,0.1132
8003694,0.041
8003695,0.0492
8003696,0.1593
8003697,0.0972
8003698,0.1185
8003699,0.2514
8003700,0.2355
8003701,0.0847
8003702,0.1192
8003703,0.1515
8003704,0.3344
8003705,0.1817
8003706,0.0739
8003707,0.1462
8003708,0.0944
8003709,0.099
8003710,0.0957
8003711,0.1572
8003712,0.0368
8003713,0.1143
8003714,0.1711
8003715,0.1414
8003716,0.1395
8003717,0.1518
8003718,0.1049
8003719,0.1401
8003720,0.059
8003721,0.0885
8003722,0.1623
8003723,0.0512
8003724,0.1693
8003725,0.1674
8003726,0.159
8003727,0.1469
8003728,0.0897
8003729,0.1219
8003730,0.1342
8003731,0.1267
8003732,0.0414
8003733,0.0853
8003734,0.1059
8003735,0.0811
8003736,0.0533
8003737,0.1005
8003738,0.1464
8003739,0.1329
8003740,0.1205
8003741,0.1042
8003742,0.1803
8003743,0.1346
8003744,0.0955
8003745,0.1455
8003746,0.1129
8003747,0.1125
8003748,0.1386
8003749,0.1222
8003750,0.1248
8003751,0.1384
8003752,0.0388
8003753,0.1046
8003754,0.2099
8003755,0.1694
8003756,0.1403
8003757,0.0839
8003758,0.1324
8003759,0.151
8003760,0.1483
8003761,0.1117
8003762,0.1429
8003763,0.1486
8005025,0.109
8005026,0.0724
8005027,0.1059
8005028,0.2201
8005029,0.1254
8005030,0.0894
8005031,0.0597
8005032,0.1295
8005033,0.1843
8005034,0.0705
8005035,0.1666
8005036,0.0673
8005037,0.1119
8005038,0.1603
8005039,0.1156
8005040,0.1564
8005041,0.137
8005042,0.0613
8005043,0.0433
8005044,0.1502
8005045,0.086
8005046,0.0549
8005047,0.1001
8005048,0.1416
8005049,0.1865
8005050,0.1206
8005051,0.192
8005052,0.1328
8005053,0.1209
8005054,0.1029
8005055,0.1569
8005056,0.1299
8005057,0.0564
8005058,0.1567
8005059,0.1557
8005060,0.0648
8005061,0.1281
8005062,0.1216
8005063,0.1344
8005064,0.104
8005065,0.1693
8005066,0.184
8005067,0.136
8005068,0.1661
8005069,0.084
8005070,0.1569
8005071,0.0345
8005072,0.049
8005073,0.1145
8005074,0.1061
8005075,0.1444
8005076,0.0504
8005077,0.1304
8005078,0.1495
8005079,0.1302
8005080,0.0477
8005081,0.1539
8005082,0.1
8005083,0.0704
8005084,0.1555
8005085,0.1468
8005086,0.1188
8005087,0.0666
8005088,0.1567
8005089,0.1647
8005090,0.1385
8005091,0.1171
8005092,0.0722
8005093,0.0663
8005094,0.228
8005095,0.1954
8005096,0.0577
8005097,0.1388
8005098,0.0481
8005099,0.1056
8005100,0.05
8005101,0.0611
8005102,0.1484
8005103,0.1616
8005104,0.0393
8005105,0.1314
8005106,0.1334
8005107,0.1095
8005108,0.1829
8005109,0.0507
8005110,0.1258
8005111,0.1747
8005112,0.1641
8005113,0.1389
8005114,0.1259
8005115,0.1166
8005116,0.1898
8005117,0.1032
8005118,0.1792
8005119,0.0423
8005120,0.0752
8005121,0.128
8005122,0.1048
8005123,0.1236
8005124,0.1587
8005125,0.1211
8005126,0.1119
8005127,0.1254
8005128,0.0882
8005129,0.0923
8005130,0.0958
8005131,0.2112
8005132,0.1376
8005133,0.148
8005134,0.1349
8005135,0.1256
8005136,0.1716
8005137,0.12
8005138,0.145
8005139,0.1066
8005140,0.1154
8005141,0.0516
8005142,0.1401
8005143,0.1534
8005144,0.1708
8005145,0.1517
8005146,0.087
8005147,0.1113
8005148,0.1381
8005149,0.1001
8005150,0.1327
8005151,0.0513
8005152,0.0975
8005153,0.2069
8005154,0.1419
8005155,0.1748
8005156,0.1498
8005157,0.172
8005158,0.1446
8005159,0.155
8005160,0.0441
8005161,0.2041
8005162,0.052
8005163,0.1404
8005164,0.0996
8005165,0.1461
8005166,0.1182
8005167,0.1804
8005168,0.2055
8005169,0.1005
8005170,0.1379
8005171,0.146
8005172,0.1455
8005173,0.0925
8005174,0.1092
8005175,0.0471
8005176,0.1716
8005177,0.1559
8005178,0.1881
8005179,0.0857
8005180,0.1502
8005181,0.0556
8005182,0.1959
8005183,0.088
8005184,0.1192
8005185,0.1593
8005186,0.1717
8005187,0.0502
8005188,0.1193
8005189,0.1189
8006661,0.0875
8006662,0.096
8006663,0.0647
8006664,0.1915
8006665,0.2145
8006666,0.2181
8006667,0.199
8006668,0.08
8006669,0.1119
8006670,0.1486
8006671,0.0826
8006672,0.1886
8006673,0.1605
8006674,0.1433
8006675,0.1214
8006676,0.1438
8006677,0.1249
8006678,0.0561
8006679,0.1853
8006680,0.1814
8006681,0.2093
8006682,0.0669
8006683,0.1269
8006684,0.1054
8006685,0.1075
8006686,0.0732
8006687,0.1544
8006688,0.2356
8006689,0.2527
8006690,0.1986
8006691,0.1343
8006692,0.2246
8006693,0.1893
8006694,0.1848
8006695,0.1009
8006696,0.1378
8006697,0.1096
8006698,0.1022
8006699,0.1382
8006700,0.2182
8006701,0.1094
8006702,0.1981
8006703,0.1992
8006704,0.118
8006705,0.1951
8006706,0.0882
8006707,0.1144
8006708,0.1903
8006709,0.0425
8006710,0.1763
8006711,0.1226
8006712,0.1638
8006713,0.1573
8006714,0.0633
8006715,0.1247
8006716,0.1212
8006717,0.1899
8006718,0.1241
8006719,0.2038
8006720,0.1258
8006721,0.1932
8006722,0.1233
8006723,0.152
8006724,0.2064
8006725,0.0725
8006726,0.152
8006727,0.0643
8006728,0.0968
8006729,0.1678
8006730,0.1511
8006731,0.1115
8006732,0.0819
8006733,0.0546
8006734,0.082
8006735,0.0987
8006736,0.1344
8006737,0.0551
8006738,0.2259
8006739,0.1177
8006740,0.158
8006741,0.2102
8006742,0.2222
8006743,0.2241
8006744,0.1722
8006745,0.2301
8006746,0.1951
8006747,0.0806
8006748,0.137
8006749,0.166
8006750,0.1576
8006751,0.0945
8006752,0.1895
8006753,0.0635
8006754,0.102
8006755,0.1921
8006756,0.089
8006757,0.1233
8006758,0.1893
8006759,0.0943
8006760,0.1153
8006761,0.1415
8006762,0.1015
8006763,0.1361
8006764,0.0648
8006765,0.1479
8006766,0.2342
8006767,0.0683
8006768,0.1303
8006769,0.1489
8006770,0.1642
8006771,0.1757
8006772,0.1442
8006773,0.1699
8006774,0.1784
8006775,0.1159
8006776,0.2075
8006777,0.2528
8006778,0.1049
8006779,0.1584
8006780,0.1544
8006781,0.1292
8006782,0.1189
8006783,0.2062
8006784,0.2204
8006785,0.0385
8006786,0.0594
8006787,0.1523
8006788,0.0675
8006789,0.1376
8006790,0.1004
8006791,0.1734
8006792,0.0788
8006793,0.086
8006794,0.093
8006795,0.138
8006796,0.0952
8006797,0.1534
8006798,0.0556
8006799,0.1252
8006800,0.1495
8006801,0.1451
8006802,0.0703
8006803,0.1608
8006804,0.1663
