no,default_12month
8000320,0.21138988
8000392,0.10174158
8000393,0.11306965
8000394,0.07943991
8000395,0.06059813
8000396,0.0965544
8000397,0.17046069
8000398,0.061376613
8000399,0.10298376
8000400,0.09319195
8000401,0.056823786
8000402,0.104789265
8000403,0.14769903
8000404,0.032760363
8000405,0.100106455
8000406,0.049216818
8000407,0.070158556
8000408,0.08218988
8000409,0.1913138
8000410,0.01603489
8000411,0.1424316
8000412,0.1161243
8000413,0.14603992
8000414,0.172139
8000415,0.053373504
8000416,0.13574934
8000417,0.15018553
8000418,0.06706019
8000419,0.12206856
8000420,0.10318185
8000421,0.11221264
8000422,0.13329256
8000423,0.1325205
8000424,0.080305524
8000425,0.1036252
8000426,0.14133425
8000427,0.119046316
8000428,0.0639792
8000429,0.02322666
8000430,0.07866496
8000431,0.113604605
8000432,0.12662818
8000433,0.08141718
8000434,0.13954857
8000435,0.026588324
8000436,0.15213436
8000437,0.07993972
8000438,0.087280035
8000439,0.09327925
8000440,0.16239543
8000441,0.04268835
8000442,0.0900607
8000443,0.03943627
8000444,0.12776446
8000445,0.15791637
8000446,0.09319166
8000447,0.13532683
8000448,0.06872044
8000449,0.120261885
8000450,0.25103548
8000451,0.073124774
8000452,0.029524703
8000453,0.14672968
8000454,0.11624327
8000455,0.16122542
8000456,0.22094943
8000457,0.11644283
8000458,0.114601806
8000459,0.14464357
8000460,0.030341666
8000461,0.066200346
8000462,0.031261895
8000463,0.039799858
8000464,0.1296611
8000465,0.08856839
8000466,0.049967844
8000467,0.034754332
8000468,0.19987573
8000469,0.16736875
8000470,0.0669408
8000471,0.11909603
8000472,0.11622164
8000473,0.13826047
8000474,0.029523801
8000475,0.2320608
8000476,0.106676325
8000477,0.11374945
8000478,0.026367303
8000479,0.0677628
8000480,0.11850491
8000481,0.09086714
8000482,0.09525206
8000483,0.14531995
8000484,0.042739827
8000485,0.091824554
8000486,0.10267668
8000487,0.15449287
8000488,0.10133789
8000489,0.21799701
8001126,0.09587159
8001127,0.16586632
